Name,season,market_val,ID
Mika,2011,300000,198511
Nuno Coelho,2011,75000,177137
Nolito,2011,1500000,199561
André Almeida,2011,5000000,194022
Luís Martins,2011,1000000,205669
João Pereira,2011,75000,198899
Rodrigo,2011,18000000,198329
Nélson Oliveira,2011,2000000,189303
Mário Rui,2011,8000000,204614
Fábio Coentrão,2011,400000,171688
Roberto,2011,700000,183666
Sidnei,2011,2000000,182002
Mário Rui,2011,8000000,204614
João Pereira,2011,75000,198899
André Almeida,2011,5000000,194022
Nuno Coelho,2011,75000,177137
Roderick Miranda,2011,1500000,193143
Júlio César,2011,250000,48717
Alan Kardec,2011,1500000,184858
Juankar,2011,700000,201509
Zé Luís,2011,4500000,203757
Fran Mérida,2011,1000000,183520
Ewerton,2011,250000,205194
Pizzi,2011,10000000,197965
Sílvio,2011,300000,189530
Pizzi,2011,10000000,197965
Guilherme,2011,2400000,180714
Juankar,2011,700000,201509
William Carvalho,2011,15000000,207566
Pedro Mendes,2011,6000000,200677
Wilson Eduardo,2011,1700000,199737
André Martins,2011,1000000,200962
Amido Baldé,2011,300000,204099
Rui Fonte,2011,2000000,183518
Rui Fonte,2011,2000000,183518
Wilson Eduardo,2011,1700000,199737
Pedro Mendes,2011,6000000,200677
Amido Baldé,2011,300000,204099
William Carvalho,2011,15000000,207566
Igor Rossi,2011,1200000,205215
Ricardo Ferreira,2011,250000,210862
Djalma,2011,100000,184823
Marafona,2011,500000,200798
Sidnei,2011,200000,182002
Paulo Oliveira,2011,4000000,210679
Cláudio Ramos,2011,1500000,198513
Serginho,2011,25000,225478
Cláudio Ramos,2011,1500000,198513
Paulo Oliveira,2011,4000000,210679
João Pedro,2011,18000000,199254
Luís Neto,2011,2000000,204341
Daniel Candeias,2011,500000,189468
Fabiano,2011,600000,184926
Salvador Agra,2011,600000,204737
Wilson Eduardo,2011,1700000,199737
Guilherme,2011,2400000,180714
Sidnei,2011,200000,182002
Zé Luís,2011,4500000,203757
Josué,2011,1000000,199739
Luisinho,2011,200000,180359
Lucas Silva,2011,200000,209749
Fábio Pacheco,2011,300000,184606
Bruno,2011,400000,184120
Lucas Silva,2011,200000,209749
Fábio Pacheco,2011,300000,184606
Nélson Oliveira,2011,2000000,189303
Pizzi,2011,10000000,197965
Robinho,2011,175000,136144
Ivo Pinto,2011,800000,197860
André Almeida,2011,5000000,194022
Luís Leal,2011,200000,205425
Djaniny,2011,4600000,205427
Jô,2011,25000,140384
Miguel Rodrigues,2011,150000,210555
Mika,2011,300000,198511
Zeca,2011,1500000,168621
Licá,2011,300000,184031
Licá,2011,300000,184031
Nuno Coelho,2011,75000,177137
Pedrinho,2011,50000,137823
João Pereira,2011,75000,198899
André Sousa,2011,300000,205598
Nuno Coelho,2011,75000,177137
Dudu,2011,300000,192693
Joãozinho,2011,200000,203627
João Pereira,2011,75000,198899
André Sousa,2011,300000,205598
Sérgio Oliveira,2011,17000000,198031
Wilson Eduardo,2011,1700000,199737
Ivo Pinto,2011,800000,197860
Marcelo,2011,500000,176676
Kelvin,2011,450000,203846
André Geraldes,2011,700000,221750
Bruno Gama,2011,500000,164852
Ivo Pinto,2011,800000,197860
Marcelo,2011,500000,176676
André Geraldes,2011,700000,221750
Danilo,2011,20000000,166072
Sérgio Oliveira,2011,17000000,198031
Miguel Lopes,2011,100000,188840
Sérgio Oliveira,2011,17000000,198031
Souza,2011,6500000,189423
Djaniny,2011,4600000,205427
André Almeida,2011,5000000,194022
Miguel Lopes,2011,100000,188840
Pizzi,2011,10000000,197965
Pizzi,2011,10000000,197965
Zé Luís,2011,4500000,203757
Fran Mérida,2011,1000000,183520
Renato Neto,2011,200000,199663
William Carvalho,2011,15000000,207566
William Carvalho,2011,15000000,207566
Ricardo Pereira,2011,30000000,210243
Serginho,2011,25000,225478
Marçal,2011,1800000,207707
Zé Luís,2011,4500000,203757
Sidnei,2011,200000,182002
Djaniny,2011,4600000,205427
Jô,2011,25000,140384
André Almeida,2011,5000000,194022
Joãozinho,2011,200000,203627
João Pereira,2011,75000,198899
João Pereira,2011,75000,198899
Joãozinho,2011,200000,203627
Fabiano,2012,600000,184926
Ukra,2012,250000,169941
Kelvin,2012,450000,203846
Beto,2012,200000,182629
Miguel Lopes,2012,100000,188840
Hulk,2012,2500000,189362
Beto,2012,200000,182629
Djalma,2012,100000,184823
Ukra,2012,250000,169941
Luisinho,2012,200000,180359
André Gomes,2012,20000000,211575
Sidnei,2012,2000000,182002
Fellipe Bastos,2012,550000,190232
Alan Kardec,2012,1500000,184858
Roderick Miranda,2012,1500000,193143
Nuno Coelho,2012,75000,177137
Javi García,2012,600000,161754
Fellipe Bastos,2012,550000,190232
Nélson Oliveira,2012,2000000,189303
Nuno Coelho,2012,75000,177137
Roderick Miranda,2012,1500000,193143
Djaniny,2012,4600000,205427
Luís Martins,2012,1000000,205669
Mika,2012,300000,198511
Beto,2012,200000,182629
Éder,2012,700000,178311
Ismaily,2012,5000000,201119
Zé Luís,2012,4500000,203757
Guilherme,2012,2400000,180714
Juankar,2012,700000,201509
Juankar,2012,700000,201509
Vinicius,2012,150000,245564
Guilherme,2012,2400000,180714
Miguel Lopes,2012,100000,188840
Ewerton,2012,250000,205194
Ukra,2012,250000,169941
Mexer,2012,1200000,196801
Adrien Silva,2012,3000000,184826
Wilson Eduardo,2012,1700000,199737
Amido Baldé,2012,300000,204099
Pedro Mendes,2012,6000000,200677
Mexer,2012,1200000,196801
Wilson Eduardo,2012,1700000,199737
André Santos,2012,200000,164299
Amido Baldé,2012,300000,204099
Renato Neto,2012,200000,199663
Pedro Mendes,2012,6000000,200677
Marafona,2012,500000,200798
Marafona,2012,500000,200798
André André,2012,2500000,199626
Amido Baldé,2012,300000,204099
Paulo Oliveira,2012,4000000,210679
Cláudio Ramos,2012,1500000,198513
Cláudio Ramos,2012,1500000,198513
Mexer,2012,1200000,196801
Miguel Rodrigues,2012,150000,210555
Manuel da Costa,2012,450000,177533
Lucas João,2012,5500000,210556
Luís Neto,2012,2000000,204341
Lucas João,2012,5500000,210556
Djaniny,2012,4600000,205427
Fabiano,2012,600000,184926
Salvador Agra,2012,600000,204737
Ismaily,2012,5000000,201119
Wilson Eduardo,2012,1700000,199737
Mexer,2012,1200000,196801
Rafael Silva,2012,300000,207676
Zé Luís,2012,4500000,203757
Guilherme,2012,2400000,180714
Fábio Pacheco,2012,300000,184606
Luisinho,2012,200000,180359
Fábio Pacheco,2012,300000,184606
Pedro Santos,2012,1000000,211119
Frederico Venâncio,2012,800000,211107
Marcos Paulo,2012,100000,186568
Wilson Eduardo,2012,1700000,199737
Éder,2012,700000,178311
Adrien Silva,2012,3000000,184826
Rúben Ribeiro,2012,500000,182632
André Sousa,2012,300000,205598
Nuno Coelho,2012,75000,177137
Luís Leal,2012,200000,205425
Jefferson,2012,300000,135377
Carlos Eduardo,2012,2500000,192708
João Pedro,2012,50000,199254
Bruno,2012,400000,184120
Carlos Eduardo,2012,2500000,192708
Filipe Augusto,2012,1500000,207733
Fabinho,2012,60000000,209499
Ederson,2012,50000000,156272
Diego Lopes,2012,1600000,210016
Ukra,2012,250000,169941
Kiki,2012,350000,213795
Ahmed Hassan,2012,3400000,168898
Renato Santos,2012,400000,210258
André Geraldes,2012,700000,221750
Ivo Pinto,2012,800000,197860
Marcelo,2012,500000,176676
André Geraldes,2012,700000,221750
Tiago Pinto,2012,200000,194979
Renato Santos,2012,400000,210258
Fabinho,2012,60000000,209499
Ivo Pinto,2012,800000,197860
Kelvin,2012,450000,203846
Paulinho,2012,500000,187961
Jô,2012,25000,140384
Renato Augusto,2012,750000,169195
Vinicius,2012,150000,245564
Renato Santos,2012,400000,210258
Jô,2012,25000,140384
Souza,2012,6500000,189423
Souza,2012,6500000,189423
Miguel Lopes,2012,100000,188840
Roderick Miranda,2012,1500000,193143
Nolito,2012,1500000,199561
João Pedro,2012,450000,199254
Ismaily,2012,5000000,201119
Beto,2012,200000,182629
Miguel Lopes,2012,100000,188840
Joãozinho,2012,200000,203627
Bruma,2012,5000000,211368
Tiago Ilori,2012,1000000,205185
Renato Neto,2012,200000,199663
Renato Neto,2012,200000,199663
Luís Martins,2012,1000000,205669
Sidnei,2012,200000,182002
Sidnei,2012,200000,182002
Rafael Silva,2012,300000,207676
Ricardo Horta,2012,14000000,213516
Joãozinho,2012,200000,203627
Bebé,2012,800000,166074
Tiago Pinto,2012,200000,194979
Pizzi,2013,10000000,197965
Roberto,2013,700000,183666
Steven Vitória,2013,100000,192528
Sílvio,2013,300000,189530
Ivan Cavaleiro,2013,7000000,212267
Nolito,2013,1500000,199561
Djaniny,2013,4600000,205427
Nuno Coelho,2013,75000,177137
Nélson Oliveira,2013,2000000,189303
Roberto,2013,700000,183666
Nolito,2013,1500000,199561
Djaniny,2013,4600000,205427
Nélson Oliveira,2013,2000000,189303
Nuno Coelho,2013,75000,177137
Luisinho,2013,200000,180359
Roderick Miranda,2013,1500000,193143
Sidnei,2013,2000000,182002
Pizzi,2013,10000000,197965
Alan Kardec,2013,1500000,184858
Jefferson,2013,300000,135377
Maurício,2013,350000,184999
Wilson Eduardo,2013,1700000,199737
André Santos,2013,200000,164299
William Carvalho,2013,15000000,207566
Bruma,2013,5000000,211368
Tiago Ilori,2013,1000000,205185
Miguel Lopes,2013,100000,188840
André Santos,2013,200000,164299
Joãozinho,2013,200000,203627
Licá,2013,300000,184031
Carlos Eduardo,2013,2500000,192708
Josué,2013,1000000,199739
Ukra,2013,250000,169941
Djalma,2013,100000,184823
João Moutinho,2013,4000000,162347
Djalma,2013,100000,184823
Ukra,2013,250000,169941
Djaniny,2013,4600000,205427
Rui Silva,2013,12000000,210385
Lucas João,2013,5500000,210556
Edgar Costa,2013,200000,194956
Manuel da Costa,2013,450000,177533
Joãozinho,2013,200000,203627
Cássio,2013,100000,165769
Pedro Santos,2013,1000000,211119
Salvador Agra,2013,600000,204737
Aderllan Santos,2013,800000,213374
Beto,2013,200000,182629
Vinicius,2013,150000,245564
Beto,2013,200000,182629
Cássio,2013,100000,165769
Hélder Barbosa,2013,250000,176029
Vinicius,2013,150000,245564
João Pedro,2013,450000,199254
Pedro Santos,2013,1000000,211119
Zé Luís,2013,4500000,203757
Pedro Tiba,2013,800000,219181
Rafael Martins,2013,400000,200984
Rúben Vezo,2013,8000000,215399
Pedro Santos,2013,1000000,211119
Danilo Pereira,2013,16000000,200888
José Sá,2013,7500000,212442
Ricardo Ferreira,2013,250000,210862
Luiz Phellype,2013,3000000,211461
João Pedro,2013,18000000,199254
Licá,2013,300000,184031
Carlos Eduardo,2013,2500000,192708
Jefferson,2013,300000,135377
Steven Vitória,2013,100000,192528
Luiz Phellype,2013,3000000,211461
André Santos,2013,200000,164299
Cafú,2013,1200000,218623
Alex,2013,150000,135460
Josué Sá,2013,1500000,212889
Hernâni,2013,1000000,212911
Amido Baldé,2013,300000,204099
Ricardo Pereira,2013,30000000,210243
Paulinho,2013,13000000,187961
Diogo Viana,2013,300000,188313
Gabriel,2013,200000,201931
Simy,2013,6000000,219496
Ukra,2013,250000,169941
Diego Lopes,2013,1600000,210016
Roderick Miranda,2013,1500000,193143
Fabinho,2013,60000000,209499
Tiago Pinto,2013,200000,194979
Renato Santos,2013,400000,210258
Tiago Pinto,2013,200000,194979
Ivo Pinto,2013,800000,197860
Ivo Pinto,2013,800000,197860
Kiki,2013,350000,213795
Fabinho,2013,60000000,209499
Diego Lopes,2013,1600000,210016
Ukra,2013,250000,169941
Bebé,2013,800000,166074
Marcelo Goiano,2013,400000,216373
Wilson Eduardo,2013,1700000,199737
Rúben Ribeiro,2013,500000,182632
Sérgio Oliveira,2013,17000000,198031
Bebé,2013,800000,166074
Josué,2013,1000000,199739
Cássio,2013,100000,165769
Ricardo Ferreira,2013,300000,210862
Pelé,2013,1500000,194020
André Micael,2013,125000,205512
Djaniny,2013,4600000,205427
Nuno Coelho,2013,75000,177137
Cássio,2013,100000,165769
Serginho,2013,25000,225478
Héldon,2013,1200000,196899
Mateus,2013,50000,175391
Pedro Santos,2013,1000000,211119
Pedro Santos,2013,1000000,211119
Salvador Agra,2013,600000,204737
João Mário,2013,12000000,212814
Rúben Vezo,2013,8000000,215399
Fransérgio,2013,5000000,195096
Héldon,2013,1200000,196899
Luiz Phellype,2013,3000000,211461
Luís Leal,2013,200000,205425
Rúben Ribeiro,2013,500000,182632
Pedro Santos,2013,1000000,211119
Jefferson,2013,200000,135377
Jefferson,2013,200000,135377
Salvador Agra,2013,600000,204737
Elton Monteiro,2013,600000,202801
Rúben Ribeiro,2013,500000,182632
Bebé,2014,800000,166074
Dolly Menga,2014,250000,207651
Daniel Candeias,2014,500000,189468
Bernardo Silva,2014,70000000,218667
João Cancelo,2014,55000000,210514
Sidnei,2014,2000000,182002
Pizzi,2014,10000000,197965
Nélson Oliveira,2014,2000000,189303
Alan Kardec,2014,1500000,184858
Alan Kardec,2014,1500000,184858
André Gomes,2014,20000000,211575
Bernardo Silva,2014,70000000,218667
Ivan Cavaleiro,2014,7000000,212267
Daniel Candeias,2014,500000,189468
Sidnei,2014,2000000,182002
João Cancelo,2014,55000000,210514
Rodrigo,2014,18000000,198329
Paulo Oliveira,2014,4000000,210679
Nani,2014,2000000,139068
Ricardo Esgaio,2014,6000000,212213
João Mário,2014,12000000,212814
Miguel Lopes,2014,100000,188840
Renato Neto,2014,200000,199663
Wilson Eduardo,2014,1700000,199737
Renato Neto,2014,200000,199663
Adrián López,2014,700000,173818
Cristian Tello,2014,7500000,200315
Otávio,2014,24000000,210411
Andrés Fernández,2014,600000,146296
Casemiro,2014,70000000,200145
Óliver Torres,2014,9000000,208777
Rúben Neves,2014,42000000,224293
Djalma,2014,100000,184823
Josué,2014,1000000,199739
Djalma,2014,100000,184823
Licá,2014,300000,184031
Carlos Eduardo,2014,2500000,192708
Diego Carlos,2014,45000000,219693
Fernandinho,2014,1800000,135507
João Pedro,2014,18000000,199254
João Pedro,2014,18000000,199254
João Pedro,2014,50000,199254
Diego Carlos,2014,45000000,219693
Luiz Phellype,2014,3000000,211461
João Pedro,2014,18000000,199254
Edgar Costa,2014,200000,194956
Mexer,2014,1200000,196801
Djaniny,2014,4600000,205427
Daniel Candeias,2014,500000,189468
Edgar Costa,2014,200000,194956
Dyego Sousa,2014,1500000,224116
Edgar Costa,2014,200000,194956
João Schmidt,2014,1100000,210533
André Horta,2014,4000000,226370
Ricardo Horta,2014,14000000,213516
Pedro Tiba,2014,800000,219181
João Mário,2014,12000000,212814
Rafael Martins,2014,400000,200984
Rui Pedro,2014,200000,236893
Hugo Seco,2014,200000,223876
Pedro Nuno,2014,700000,224538
Salvador Agra,2014,600000,204737
Marcelo Goiano,2014,400000,216373
Wallace,2014,2500000,188370
Matheus,2014,6000000,176495
Pedro Tiba,2014,800000,219181
Marcelo Goiano,2014,400000,216373
Salvador Agra,2014,600000,204737
Joãozinho,2014,200000,203627
Juankar,2014,700000,201509
Pedro Santos,2014,1000000,211119
João Pedro,2014,450000,199254
Hélder Barbosa,2014,250000,176029
Zé Luís,2014,4500000,203757
Hélder Barbosa,2014,250000,176029
Juankar,2014,700000,201509
Joãozinho,2014,200000,203627
Wallace,2014,2500000,188370
Joãozinho,2014,200000,203627
João Pedro,2014,450000,199254
Salvador Agra,2014,600000,204737
Adama Traoré,2014,350000,213956
João Afonso,2014,500000,220693
Bruno Gaspar,2014,800000,225402
Paulo Oliveira,2014,4000000,210679
André Santos,2014,200000,164299
Cássio,2014,100000,165769
Nélson Monte,2014,700000,222598
Jefferson,2014,200000,135377
Filipe Augusto,2014,1500000,207733
Rúben Ribeiro,2014,500000,182632
Pedro Santos,2014,1000000,211119
Roberto,2014,100000,183666
Mika,2014,50000,198511
Roberto,2014,100000,183666
Cássio,2014,100000,165769
Ricardinho,2014,500000,224115
Luís Martins,2014,1000000,205669
Sérgio Oliveira,2014,17000000,198031
Ricardo Ferreira,2014,300000,210862
Rúben Ribeiro,2014,500000,182632
Sérgio Oliveira,2014,17000000,198031
Bebé,2014,800000,166074
João Pedro,2014,450000,199254
Edgar Costa,2014,200000,194956
João Pedro,2014,50000,199254
Philipe Sampaio,2014,600000,224376
Mika,2014,300000,198511
Gonçalo Guedes,2014,25000000,224411
Daniel Candeias,2014,500000,189468
Bernardo Silva,2014,70000000,218667
Bernardo Silva,2014,70000000,218667
Nélson Oliveira,2014,2000000,189303
Dolly Menga,2014,250000,207651
Steven Vitória,2014,100000,192528
Daniel Candeias,2014,500000,189468
Bebé,2014,800000,166074
Ewerton,2014,250000,205194
Tobias Figueiredo,2014,2000000,212231
Wilson Eduardo,2014,1700000,199737
Maurício,2014,350000,184999
Ricardo Esgaio,2014,6000000,212213
Héldon,2014,1200000,196899
Wilson Eduardo,2014,1700000,199737
Hernâni,2014,1000000,212911
Ricardo Pereira,2014,30000000,210243
Otávio,2014,24000000,210411
Kelvin,2014,450000,203846
Léo Bonatini,2014,600000,220685
Ricardo Esgaio,2014,6000000,212213
Dolly Menga,2014,250000,207651
Otávio,2014,24000000,210411
Breno,2014,400000,180955
Hernâni,2014,1000000,212911
Adama Traoré,2014,350000,213956
Renato Santos,2014,400000,210258
Iuri Medeiros,2014,4000000,212230
Rúben Ribeiro,2014,500000,182632
Fábio Cardoso,2014,2000000,213917
Diogo Jota,2014,45000000,224458
Rúben Ribeiro,2014,500000,182632
João Pedro,2014,50000,199254
João Pedro,2014,50000,199254
Ederson,2015,50000000,156272
Diego Lopes,2015,1600000,210016
Pelé,2015,1500000,194020
Marçal,2015,1800000,207707
Renato Sanches,2015,30000000,230767
Hélder Costa,2015,8000000,221743
Nélson Semedo,2015,28000000,227928
André Gomes,2015,20000000,211575
Daniel Candeias,2015,500000,189468
Bebé,2015,800000,166074
Nélson Oliveira,2015,2000000,189303
Rodrigo,2015,18000000,198329
Sidnei,2015,2000000,182002
João Cancelo,2015,55000000,210514
Ivan Cavaleiro,2015,7000000,212267
Rodrigo,2015,18000000,198329
André Gomes,2015,20000000,211575
Ivan Cavaleiro,2015,7000000,212267
João Cancelo,2015,55000000,210514
Sidnei,2015,2000000,182002
Pelé,2015,1500000,194020
Hélder Costa,2015,8000000,221743
Marçal,2015,1800000,207707
Diego Lopes,2015,1600000,210016
Nélson Oliveira,2015,2000000,189303
Bebé,2015,800000,166074
Daniel Candeias,2015,500000,189468
Danilo Pereira,2015,16000000,200888
André André,2015,2500000,199626
Sérgio Oliveira,2015,17000000,198031
Licá,2015,300000,184031
Josué,2015,1000000,199739
Carlos Eduardo,2015,2500000,192708
Djalma,2015,100000,184823
Danilo,2015,20000000,166072
Alex Sandro,2015,20000000,191043
Carlos Eduardo,2015,2500000,192708
Adrián López,2015,700000,173818
Josué,2015,1000000,199739
Hernâni,2015,1000000,212911
Andrés Fernández,2015,600000,146296
Djalma,2015,100000,184823
Ricardo Pereira,2015,30000000,210243
Fabiano,2015,600000,184926
Licá,2015,300000,184031
Casemiro,2015,70000000,200145
Óliver Torres,2015,9000000,208777
Naldo,2015,900000,171919
Ewerton,2015,250000,205194
Rúben Semedo,2015,5000000,216778
Matheus Pereira,2015,15000000,228414
Iuri Medeiros,2015,4000000,212230
Gelson Martins,2015,18000000,227055
Wilson Eduardo,2015,1700000,199737
Héldon,2015,1200000,196899
Ricardo Esgaio,2015,6000000,212213
Maurício,2015,350000,184999
Maurício,2015,350000,184999
Wilson Eduardo,2015,1700000,199737
Rúben Semedo,2015,5000000,216778
Héldon,2015,1200000,196899
Miguel Lopes,2015,100000,188840
Iuri Medeiros,2015,4000000,212230
Ewerton,2015,250000,205194
Nani,2015,2000000,139068
Ahmed Hassan,2015,3400000,168898
Rodrigo Pinho,2015,2500000,229683
Ricardo Ferreira,2015,300000,210862
Wilson Eduardo,2015,1700000,199737
Aarón Ñíguez,2015,200000,183853
Rui Fonte,2015,2000000,183518
Filipe Augusto,2015,1500000,207733
Tiago Sá,2015,1000000,241976
Fábio Martins,2015,9000000,224394
Joãozinho,2015,200000,203627
João Pedro,2015,450000,199254
Juankar,2015,700000,201509
Aderllan Santos,2015,800000,213374
Éder,2015,700000,178311
Zé Luís,2015,4500000,203757
Joãozinho,2015,200000,203627
Dolly Menga,2015,250000,207651
Pedro Tiba,2015,800000,219181
João Pedro,2015,450000,199254
Juankar,2015,700000,201509
Fábio Martins,2015,9000000,224394
Dalbert,2015,4000000,229148
Henrique Dourado,2015,1200000,215553
Bruno Gaspar,2015,800000,225402
Pedro Henrique,2015,1700000,207929
Licá,2015,300000,184031
João Vigário,2015,400000,229147
Bruno Alves,2015,100000,138110
Luís Rocha,2015,150000,212451
Xande Silva,2015,800000,228768
