Player Name,player_id,age,Club,market_value,fee,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Passes%,Progressive Carries,Tackles,Interceptions,Blocks,gDuels Won,gDuels %,aDuels Won,aDuels %,Yellow Cards,Red Cards,Fouls,Clean Sheets,Saves,Saves %,Goals Conceded,injury_count,days_injured,days_since_injury,injury_severity,sentiment_polarity,mention_frequency,sentiment_trend_30d,sentiment_trend_90d,sentiment_score,contract_years_remaining,contract_status,market_value_change_rate,club_financial_strength,league_competitiveness,value_to_fee_ratio,goals_per_90,assists_per_90,goals_per_shot,pass_completion_rate,defensive_actions_per_90,age_adjusted_goals,age_adjusted_assists,is_forward,is_midfielder,is_defender,is_goalkeeper,goal_assist_product,shot_conversion_product,injury_risk_score,age_injury_interaction,contract_urgency,market_momentum,is_summer_window,is_winter_window,season_phase,months_to_summer_window
Synthetic Player 35,1000034.0,18.0,Leicester City,39980891.70583249,33284072.41094155,FWD,16,3330,7,2,45,12,0.164148748346664,0.8930381262018661,281,19,8,22,102,0.3672362341411901,18,0.6708699350943955,10,0,29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 36,1000035.0,24.0,Arsenal,24611816.23964703,61894347.71834006,MID,33,1267,7,3,49,20,0.1851490510328367,0.9016406580326007,202,5,2,13,65,0.526069302489575,74,0.5783553430714276,1,0,32,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 37,1000036.0,25.0,Liverpool,27623131.494808547,46264610.35764643,DEF,28,1366,0,0,21,10,0.11851975424362389,0.7263939105548658,62,119,38,18,30,0.6893120606533631,23,0.4294310416158047,2,0,32,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 38,1000037.0,34.0,West Ham United,41398557.66717384,13249604.752813706,FWD,39,1945,7,6,103,23,0.22245984339482477,0.7398268705629839,119,80,30,33,127,0.5234293686833064,56,0.32066487033159585,1,1,34,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 39,1000038.0,31.0,Brighton & Hove Albion,32657383.590763442,78581164.9084557,DEF,0,1812,0,1,1,0,0.0630539984900655,0.8109195499138648,270,37,22,1,184,0.3472622199777817,51,0.3098624222827571,9,1,26,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 40,1000039.0,31.0,Liverpool,54332513.761749744,74181250.61051273,GKP,35,2260,0,0,0,0,0.0,0.814896751469861,111,84,3,0,61,0.3395617786148204,1,0.3504464282978533,8,0,17,8,61,0.667805709948782,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 41,1000040.0,24.0,Ipswich Town,14519513.988276048,68284509.08965306,MID,25,838,3,6,72,29,0.10293897928723002,0.7554789056783255,138,28,78,5,47,0.497104169599636,83,0.557576922134364,11,1,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 42,1000041.0,18.0,Brighton,71661591.13003807,5982660.476726717,GKP,18,296,0,0,0,0,0.0,0.7876796273635627,278,74,32,19,152,0.6898947776406462,51,0.6076924814165751,0,1,3,14,70,0.7371153723630794,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 43,1000042.0,26.0,Leicester City,89374055.56080876,50923559.086137936,DEF,23,481,2,3,14,3,0.06302744773417919,0.8950567291544737,64,68,66,48,49,0.5819344790069345,90,0.47119446888503647,8,1,17,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 44,1000043.0,26.0,Leicester City,76909786.38599211,68233948.65427597,DEF,5,669,1,4,12,2,0.24538550284675903,0.7166629492820101,189,28,34,28,30,0.3563316669724458,60,0.4301864400986569,7,1,40,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 45,1000044.0,34.0,Southampton,73737374.44103757,41038307.35314735,DEF,36,1414,1,2,29,7,0.15712189991333075,0.845490088504798,141,77,65,12,194,0.6774014142532956,53,0.6333888406720193,4,0,15,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 46,1000045.0,31.0,Brentford,19329141.4532522,64641179.92502268,MID,16,1130,1,9,71,28,0.2176508731633477,0.9341191966769118,280,43,24,29,13,0.5466351352284985,27,0.6180633010861727,5,1,19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 47,1000046.0,25.0,Everton,66187177.84387221,63570143.28214253,DEF,5,2720,0,1,3,1,0.14115154057229118,0.7189349113241146,9,86,43,1,141,0.5833435744154645,40,0.3457178724569534,10,1,24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 48,1000047.0,35.0,Liverpool,62766885.04231247,39210308.90692773,FWD,28,3247,8,7,82,23,0.10754930251027964,0.9457537890625648,290,54,24,26,172,0.3156529017935437,11,0.49747634198774,9,0,16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 49,1000048.0,18.0,Manchester United,78580875.07997255,78554297.94801413,MID,14,3344,6,3,60,19,0.2073593418129152,0.9308690094545959,16,111,57,21,34,0.6823246972697498,52,0.3254812409937305,4,1,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 50,1000049.0,28.0,Nottingham Forest,72576214.79874067,13195732.860655056,MID,21,3247,5,3,70,34,0.18067894643056776,0.8305003625380135,34,35,55,34,146,0.5820085037987435,84,0.6096538634829709,6,0,5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 51,1000050.0,24.0,Crystal Palace,3664303.061557207,72233031.35734153,FWD,31,3423,5,8,57,22,0.11298806113624991,0.7409534158985788,97,87,72,45,121,0.4035928709727867,84,0.5498542234752705,4,0,21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 52,1000051.0,21.0,Wolverhampton Wanderers,55922178.6585896,42076069.163648464,MID,29,1464,3,6,63,23,0.20647661864471006,0.7057631958613024,263,89,74,49,190,0.6041549528722014,3,0.49963332042581,9,0,49,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 53,1000052.0,21.0,Ipswich Town,58337631.83012543,8710529.28249326,MID,11,2705,1,4,24,7,0.10306481401293344,0.8630798003883877,111,6,26,24,111,0.40848860815364724,43,0.3917275801230615,8,0,38,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 54,1000053.0,19.0,Newcastle United,51907719.332293056,30811258.904926363,FWD,29,119,7,1,42,8,0.1051191869541298,0.873381606806497,177,27,10,31,74,0.34587591306852655,78,0.6763826485035739,0,0,48,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 55,1000054.0,22.0,Brighton & Hove Albion,59206240.59323274,59286863.81905758,MID,3,3458,3,3,63,30,0.2131242061550982,0.8862998085068818,263,54,75,42,186,0.3846461309397526,8,0.6824799480057615,6,0,10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 56,1000055.0,28.0,Crystal Palace,78130247.93724777,51507776.224923745,FWD,19,40,10,7,55,23,0.08726138363485478,0.8797910954447223,18,11,10,47,100,0.3630361288625874,78,0.44634868125959026,6,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 57,1000056.0,32.0,Manchester City,1891088.7880314281,35106939.04673047,DEF,3,1486,1,4,25,9,0.07115435870431808,0.8089872876087805,237,50,22,25,107,0.5298133602219168,8,0.3186565803703244,6,0,9,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 58,1000057.0,27.0,Newcastle United,85037891.96697026,60879012.52260873,FWD,33,2130,12,3,113,56,0.2492133910389594,0.9144028088313894,75,52,22,12,72,0.5875891757225777,93,0.4278677884938359,9,0,37,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 59,1000058.0,22.0,Fulham,97806815.7219732,67696621.59031704,MID,19,2579,2,6,40,17,0.2307062451825585,0.842997986326677,77,116,75,33,71,0.6587040190822502,68,0.3283542023236504,8,0,31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 60,1000059.0,20.0,Manchester City,11103006.932234647,10436988.91357809,FWD,22,3287,9,5,20,6,0.06123898734665139,0.930048149941767,167,118,3,15,110,0.6282640157644996,60,0.40766145638843587,6,0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 61,1000060.0,27.0,Manchester United,33143882.180768073,32378024.91559485,DEF,12,2281,1,1,20,9,0.05545753013011312,0.7575453197178144,176,17,50,0,124,0.5955236460644546,59,0.6575030033108186,8,0,13,3,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 62,1000061.0,24.0,Chelsea,77206106.78052463,13345000.554059459,DEF,28,1334,1,6,2,0,0.10046110622011822,0.7978517082141445,77,100,36,5,81,0.6744346943650905,50,0.5526312437916345,0,1,0,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 63,1000062.0,23.0,Southampton,69818313.53253436,18947202.949552756,MID,19,2721,7,4,64,25,0.21306729549821984,0.8881566643585705,196,53,2,5,86,0.45573242685728893,1,0.6972032145136657,5,1,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 64,1000063.0,26.0,West Ham United,79240605.96848832,11613096.668901814,GKP,10,481,0,0,0,0,0.0,0.860546514008699,138,11,42,18,76,0.34747224610295335,58,0.5811053043225962,7,1,50,12,40,0.7303866118951501,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 65,1000064.0,35.0,Manchester United,79269755.62108912,14819064.249684332,DEF,11,72,0,3,13,6,0.245248206587315,0.8930799233434381,129,118,9,10,89,0.3301537018575021,25,0.5248952771353708,5,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 66,1000065.0,34.0,Wolverhampton Wanderers,51308863.92864133,10080510.930693904,DEF,6,1060,3,3,22,7,0.10619221063460432,0.8790966394712278,60,42,14,14,4,0.3357143595671743,28,0.5461907561047554,4,0,21,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 67,1000066.0,33.0,Leicester City,43705663.810800724,9961237.506689632,GKP,23,1017,0,0,0,0,0.0,0.9328959140775657,216,40,45,0,195,0.5723268359814144,87,0.6217287765736483,8,0,37,2,77,0.7711801526301032,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 68,1000067.0,18.0,Aston Villa,98406605.8701172,6119181.860330558,MID,12,2256,1,6,58,26,0.08058108881004572,0.8666140623937083,219,67,18,23,39,0.33765260009468423,95,0.3277139605776903,2,1,4,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 69,1000068.0,20.0,Bournemouth,71062738.68937916,19895675.25336038,DEF,9,1399,1,2,7,2,0.09305965946428923,0.7840323555070217,281,52,46,8,8,0.4391238598343667,43,0.4901019610432114,9,0,15,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 70,1000069.0,33.0,Tottenham Hotspur,79853339.43214193,10572495.784345817,FWD,14,864,8,5,91,18,0.2039316393223753,0.8370893561089189,77,29,47,41,23,0.3373972046617723,42,0.3902812281880439,2,0,3,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 71,1000070.0,25.0,Nottingham Forest,32903301.886513386,15563221.252619473,FWD,29,80,10,4,102,45,0.21594888753066843,0.9365039013170905,48,14,12,42,32,0.4780181133259461,31,0.35028421780498853,3,0,50,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 72,1000071.0,20.0,Aston Villa,47478162.54546843,12482915.936408645,FWD,14,368,14,6,93,44,0.21483875933330404,0.7163426032443271,194,25,35,20,51,0.4393197669544753,56,0.3538243402691454,0,1,59,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 73,1000072.0,31.0,Fulham,62101912.18269038,40447552.135267645,MID,15,3012,7,5,67,25,0.22399734152891732,0.9040535386327533,76,91,33,48,86,0.3464074045116558,93,0.6741790671945005,4,1,49,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 74,1000073.0,22.0,Arsenal,9764373.419745846,24231595.428942967,MID,12,2765,3,6,20,9,0.21187733300780603,0.7343910645281349,220,109,25,33,89,0.592482233018198,39,0.4687346929473175,6,1,53,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 75,1000074.0,33.0,Liverpool,45658052.816118106,70862588.63357027,MID,22,1890,3,4,31,8,0.220325287418417,0.8859188090534961,116,62,16,5,141,0.48850198785884213,16,0.6306002667922912,4,0,43,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 76,1000075.0,33.0,Crystal Palace,78032318.69554377,48478901.62120458,FWD,38,2921,9,6,37,11,0.1981571125777397,0.8977275183926197,126,117,55,41,154,0.3575435227853197,54,0.47596417756488574,11,0,20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 77,1000076.0,24.0,Nottingham Forest,34209257.285663016,41020382.72639296,MID,7,2919,3,3,12,5,0.06862810180897533,0.9206232818547866,286,105,37,32,133,0.5757099154390758,14,0.36660954517235456,5,1,28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 78,1000077.0,30.0,Southampton,37247839.38068088,32903208.77183855,GKP,36,1203,0,0,0,0,0.0,0.9308402814336159,189,15,58,20,15,0.3395614105329496,12,0.6991930534829894,4,0,51,0,63,0.7175868940291767,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 79,1000078.0,26.0,Aston Villa,41428028.51997231,19491546.51200675,MID,8,212,3,8,60,21,0.23497894449805845,0.7860025917144038,145,28,29,47,118,0.4762569065238481,6,0.42104188934718295,9,0,26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 80,1000079.0,32.0,Fulham,92672468.7222227,25526672.56709987,FWD,7,1013,4,5,37,17,0.16653705041414107,0.7256465924410596,248,2,2,37,98,0.36759716995134983,39,0.4654451451940349,7,1,14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 81,1000080.0,34.0,Ipswich Town,15673413.468762726,64398548.68112915,MID,23,1269,4,8,63,29,0.05436141250302136,0.7720507408308208,141,20,24,49,108,0.5586366735161039,52,0.5643295100771706,3,1,41,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 82,1000081.0,18.0,Wolverhampton Wanderers,9194316.220689347,8673587.63323467,DEF,33,885,1,1,14,6,0.21397787670783647,0.8737447396513325,271,67,42,12,101,0.4889922711750917,8,0.6678985734268424,10,1,45,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 83,1000082.0,32.0,Fulham,49650478.00091036,51721037.41640988,MID,27,486,2,7,20,8,0.05948949497201004,0.7602556596394245,294,118,50,11,49,0.3895667057480263,99,0.3703397342415756,3,0,36,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 84,1000083.0,35.0,Brentford,90916100.15758091,58459753.34779961,MID,39,2888,1,6,63,30,0.15557146762759655,0.8799863882839387,285,96,54,32,45,0.6232250874734695,32,0.5340168192578969,11,0,28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Synthetic Player 85,1000084.0,26.0,West Ham United,44932437.12489054,17369204.065366857,MID,1,1059,3,8,40,9,0.11753114263818472,0.871088650312078,160,4,77,12,124,0.3400815036615849,22,0.4640086093248257,7,1,57,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
