Name,season,market_val,ID,Age,OVA,performance_score,physical_index,technical_index,avg_sentiment,availability_score,injury_risk_score,is_peak_age,age_peak_diff,is_left_footed,contract_value_proxy,sentiment_performance_index,pos_defender,pos_forward,pos_goalkeeper,pos_midfielder,pos_other,log_market_val
Fran Sol,2018,1000000,210441,28,73,48.6,72.75,74.0,0.606,0.959,36.2,1,2,0,292.0,51.545,False,True,False,False,False,13.815511557963774
João Cancelo,2014,55000000,210514,26,83,56.32,77.0,76.33,0.116,0.928,26.8,1,0,0,498.0,56.973,True,False,False,False,False,17.822843761378564
João Cancelo,2015,55000000,210514,26,83,56.32,77.0,76.33,0.116,0.928,26.8,1,0,0,498.0,56.973,True,False,False,False,False,17.822843761378564
João Cancelo,2017,55000000,210514,26,83,56.32,77.0,76.33,0.116,0.928,26.8,1,0,0,498.0,56.973,True,False,False,False,False,17.822843761378564
João Cancelo,2018,55000000,210514,26,83,56.32,77.0,76.33,0.116,0.928,26.8,1,0,0,498.0,56.973,True,False,False,False,False,17.822843761378564
João Cancelo,2019,55000000,210514,26,83,56.32,77.0,76.33,0.116,0.928,26.8,1,0,0,498.0,56.973,True,False,False,False,False,17.822843761378564
Edgar Ié,2017,5500000,210520,26,72,47.42,76.5,65.67,0.696,0.846,45.7,1,0,0,216.0,50.72,True,False,False,False,False,15.520258832020865
Edgar Ié,2018,5500000,210520,26,72,47.42,76.5,65.67,0.696,0.846,45.7,1,0,0,216.0,50.72,True,False,False,False,False,15.520258832020865
Edgar Ié,2019,5500000,210520,26,72,47.42,76.5,65.67,0.696,0.846,45.7,1,0,0,216.0,50.72,True,False,False,False,False,15.520258832020865
Edgar Ié,2020,5500000,210520,26,72,47.42,76.5,65.67,0.696,0.846,45.7,1,0,0,216.0,50.72,True,False,False,False,False,15.520258832020865
João Schmidt,2014,1100000,210533,27,71,47.88,68.5,74.0,0.0,0.975,37.3,1,1,1,284.0,47.88,False,False,False,True,False,13.910821646859095
João Schmidt,2015,1100000,210533,27,71,47.88,68.5,74.0,0.0,0.975,37.3,1,1,1,284.0,47.88,False,False,False,True,False,13.910821646859095
João Schmidt,2017,1100000,210533,27,71,47.88,68.5,74.0,0.0,0.975,37.3,1,1,1,284.0,47.88,False,False,False,True,False,13.910821646859095
João Schmidt,2018,1100000,210533,27,71,47.88,68.5,74.0,0.0,0.975,37.3,1,1,1,284.0,47.88,False,False,False,True,False,13.910821646859095
Miguel Rodrigues,2011,150000,210555,26,70,42.88,59.5,59.67,0.0,0.712,85.2,1,0,0,280.0,42.88,True,False,False,False,False,11.918397239722838
Miguel Rodrigues,2012,150000,210555,26,70,42.88,59.5,59.67,0.0,0.712,85.2,1,0,0,280.0,42.88,True,False,False,False,False,11.918397239722838
Miguel Rodrigues,2016,150000,210555,26,70,42.88,59.5,59.67,0.0,0.712,85.2,1,0,0,280.0,42.88,True,False,False,False,False,11.918397239722838
Miguel Rodrigues,2018,150000,210555,26,70,42.88,59.5,59.67,0.0,0.712,85.2,1,0,0,280.0,42.88,True,False,False,False,False,11.918397239722838
Miguel Rodrigues,2019,150000,210555,26,70,42.88,59.5,59.67,0.0,0.712,85.2,1,0,0,280.0,42.88,True,False,False,False,False,11.918397239722838
Lucas João,2012,5500000,210556,26,71,46.52,68.75,70.0,0.0,0.94,66.2,1,0,0,284.0,46.52,False,True,False,False,False,15.520258832020865
Lucas João,2013,5500000,210556,26,71,46.52,68.75,70.0,0.0,0.94,66.2,1,0,0,284.0,46.52,False,True,False,False,False,15.520258832020865
Lucas João,2015,5500000,210556,26,71,46.52,68.75,70.0,0.0,0.94,66.2,1,0,0,284.0,46.52,False,True,False,False,False,15.520258832020865
Samu Castillejo,2014,5500000,210617,25,79,54.08,63.25,66.67,0.0,0.936,19.0,1,-1,1,395.0,54.08,False,False,False,True,False,15.520258832020865
Samu Castillejo,2015,5500000,210617,25,79,54.08,63.25,66.67,0.0,0.936,19.0,1,-1,1,395.0,54.08,False,False,False,True,False,15.520258832020865
Samu Castillejo,2018,5500000,210617,25,79,54.08,63.25,66.67,0.0,0.936,19.0,1,-1,1,395.0,54.08,False,False,False,True,False,15.520258832020865
Paulo Oliveira,2011,4000000,210679,28,76,46.04,72.75,68.33,0.0,0.964,26.3,1,2,0,304.0,46.04,True,False,False,False,False,15.201805169084134
Paulo Oliveira,2012,4000000,210679,28,76,46.04,72.75,68.33,0.0,0.964,26.3,1,2,0,304.0,46.04,True,False,False,False,False,15.201805169084134
Paulo Oliveira,2014,4000000,210679,28,76,46.04,72.75,68.33,0.0,0.964,26.3,1,2,0,304.0,46.04,True,False,False,False,False,15.201805169084134
Paulo Oliveira,2017,4000000,210679,28,76,46.04,72.75,68.33,0.0,0.964,26.3,1,2,0,304.0,46.04,True,False,False,False,False,15.201805169084134
Paulo Oliveira,2021,4000000,210679,28,76,46.04,72.75,68.33,0.0,0.964,26.3,1,2,0,304.0,46.04,True,False,False,False,False,15.201805169084134
Emerson,2014,14000000,210736,25,79,52.72,70.25,72.33,0.0,0.825,64.8,1,-1,1,316.0,52.72,True,False,False,False,False,16.454567959008102
Emerson,2015,14000000,210736,25,79,52.72,70.25,72.33,0.0,0.825,64.8,1,-1,1,316.0,52.72,True,False,False,False,False,16.454567959008102
Emerson,2016,14000000,210736,25,79,52.72,70.25,72.33,0.0,0.825,64.8,1,-1,1,316.0,52.72,True,False,False,False,False,16.454567959008102
Emerson,2017,14000000,210736,25,79,52.72,70.25,72.33,0.0,0.825,64.8,1,-1,1,316.0,52.72,True,False,False,False,False,16.454567959008102
Emerson,2021,14000000,210736,25,79,52.72,70.25,72.33,0.0,0.825,64.8,1,-1,1,316.0,52.72,True,False,False,False,False,16.454567959008102
Douglas Santos,2013,16000000,210822,24,77,51.98,69.5,68.33,0.784,0.984,14.4,1,-2,1,385.0,56.055,True,False,False,False,False,16.588099342704055
Douglas Santos,2014,16000000,210822,24,77,51.98,69.5,68.33,0.784,0.984,14.4,1,-2,1,385.0,56.055,True,False,False,False,False,16.588099342704055
Douglas Santos,2015,16000000,210822,24,77,51.98,69.5,68.33,0.784,0.984,14.4,1,-2,1,385.0,56.055,True,False,False,False,False,16.588099342704055
Douglas Santos,2016,16000000,210822,24,77,51.98,69.5,68.33,0.784,0.984,14.4,1,-2,1,385.0,56.055,True,False,False,False,False,16.588099342704055
Ricardo Ferreira,2009,250000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.429220196836383
Ricardo Ferreira,2010,250000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.429220196836383
Ricardo Ferreira,2011,250000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.429220196836383
Ricardo Ferreira,2013,250000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.429220196836383
Ricardo Ferreira,2014,300000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.611541086966115
Ricardo Ferreira,2015,300000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.611541086966115
Ricardo Ferreira,2019,300000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.611541086966115
Ricardo Ferreira,2020,300000,210862,27,69,41.68,51.25,61.0,0.572,0.71,92.1,1,1,0,276.0,44.064,True,False,False,False,False,12.611541086966115
José Mari,2012,500000,210868,32,70,47.28,74.0,66.67,0.0,0.8,74.2,0,6,0,420.0,47.28,False,False,False,True,False,13.122365377402328
José Mari,2014,500000,210868,32,70,47.28,74.0,66.67,0.0,0.8,74.2,0,6,0,420.0,47.28,False,False,False,True,False,13.122365377402328
Carles Gil,2013,7000000,210930,27,76,51.52,66.0,58.67,0.0,0.837,51.8,1,1,1,380.0,51.52,False,False,False,True,False,15.76142084987672
Carles Gil,2014,7000000,210930,27,76,51.52,66.0,58.67,0.0,0.837,51.8,1,1,1,380.0,51.52,False,False,False,True,False,15.76142084987672
Carles Gil,2016,7000000,210930,27,76,51.52,66.0,58.67,0.0,0.837,51.8,1,1,1,380.0,51.52,False,False,False,True,False,15.76142084987672
Rubén García,2012,8000000,211022,26,79,54.38,67.0,70.67,0.0,0.818,45.0,1,0,1,395.0,54.38,False,False,False,True,False,15.894952224644102
Rubén García,2017,8000000,211022,26,79,54.38,67.0,70.67,0.0,0.818,45.0,1,0,1,395.0,54.38,False,False,False,True,False,15.894952224644102
Rubén García,2018,8000000,211022,26,79,54.38,67.0,70.67,0.0,0.818,45.0,1,0,1,395.0,54.38,False,False,False,True,False,15.894952224644102
Rubén García,2019,8000000,211022,26,79,54.38,67.0,70.67,0.0,0.818,45.0,1,0,1,395.0,54.38,False,False,False,True,False,15.894952224644102
Rubén Blanco,2014,5000000,211101,24,76,39.86,48.75,35.0,0.0,0.837,55.7,1,-2,0,836.0,39.86,False,False,True,False,False,15.424948670398354
Frederico Venâncio,2012,800000,211107,27,75,45.38,66.0,64.67,0.0,0.989,16.7,1,1,0,300.0,45.38,True,False,False,False,False,13.592368256649284
Frederico Venâncio,2017,800000,211107,27,75,45.38,66.0,64.67,0.0,0.989,16.7,1,1,0,300.0,45.38,True,False,False,False,False,13.592368256649284
Frederico Venâncio,2018,800000,211107,27,75,45.38,66.0,64.67,0.0,0.989,16.7,1,1,0,300.0,45.38,True,False,False,False,False,13.592368256649284
Frederico Venâncio,2020,800000,211107,27,75,45.38,66.0,64.67,0.0,0.989,16.7,1,1,0,300.0,45.38,True,False,False,False,False,13.592368256649284
Frederico Venâncio,2021,800000,211107,27,75,45.38,66.0,64.67,0.0,0.989,16.7,1,1,0,300.0,45.38,True,False,False,False,False,13.592368256649284
Pedro Santos,2012,1000000,211119,32,74,51.28,68.0,70.0,0.0,0.944,31.1,0,6,1,222.0,51.28,False,False,False,True,False,13.815511557963774
Pedro Santos,2013,1000000,211119,32,74,51.28,68.0,70.0,0.0,0.944,31.1,0,6,1,222.0,51.28,False,False,False,True,False,13.815511557963774
Pedro Santos,2014,1000000,211119,32,74,51.28,68.0,70.0,0.0,0.944,31.1,0,6,1,222.0,51.28,False,False,False,True,False,13.815511557963774
Pedro Santos,2017,1000000,211119,32,74,51.28,68.0,70.0,0.0,0.944,31.1,0,6,1,222.0,51.28,False,False,False,True,False,13.815511557963774
Rubén Peña,2016,4000000,211241,28,80,54.32,72.75,74.67,0.0,0.903,39.2,1,2,0,400.0,54.32,True,False,False,False,False,15.201805169084134
Rubén Peña,2019,4000000,211241,28,80,54.32,72.75,74.67,0.0,0.903,39.2,1,2,0,400.0,54.32,True,False,False,False,False,15.201805169084134
Nono,2013,500000,211243,29,69,48.64,69.5,69.67,0.492,0.921,70.0,0,3,0,138.0,51.033,False,False,False,True,False,13.122365377402328
Nono,2015,500000,211243,29,69,48.64,69.5,69.67,0.492,0.921,70.0,0,3,0,138.0,51.033,False,False,False,True,False,13.122365377402328
Nico Hidalgo,2014,300000,211314,27,65,44.74,68.25,56.67,0.0,0.99,15.0,1,1,0,130.0,44.74,False,False,False,True,False,12.611541086966115
Nico Hidalgo,2016,300000,211314,27,65,44.74,68.25,56.67,0.0,0.99,15.0,1,1,0,130.0,44.74,False,False,False,True,False,12.611541086966115
Nico Hidalgo,2017,300000,211314,27,65,44.74,68.25,56.67,0.0,0.99,15.0,1,1,0,130.0,44.74,False,False,False,True,False,12.611541086966115
Pol García,2014,800000,211323,25,69,45.42,65.75,61.0,0.0,0.981,21.2,1,-1,1,207.0,45.42,True,False,False,False,False,13.592368256649284
Pol García,2015,800000,211323,25,69,45.42,65.75,61.0,0.0,0.981,21.2,1,-1,1,207.0,45.42,True,False,False,False,False,13.592368256649284
Pol García,2016,800000,211323,25,69,45.42,65.75,61.0,0.0,0.981,21.2,1,-1,1,207.0,45.42,True,False,False,False,False,13.592368256649284
Pol García,2017,800000,211323,25,69,45.42,65.75,61.0,0.0,0.981,21.2,1,-1,1,207.0,45.42,True,False,False,False,False,13.592368256649284
Pol García,2018,800000,211323,25,69,45.42,65.75,61.0,0.0,0.981,21.2,1,-1,1,207.0,45.42,True,False,False,False,False,13.592368256649284
Bruma,2012,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2013,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2015,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2016,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2017,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2019,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2020,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Bruma,2021,5000000,211368,25,76,52.8,74.0,68.33,0.0,0.922,23.1,1,-1,0,380.0,52.8,False,False,False,True,False,15.424948670398354
Luiz Phellype,2013,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
Luiz Phellype,2014,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
Luiz Phellype,2015,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
Luiz Phellype,2016,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
Luiz Phellype,2018,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
Luiz Phellype,2021,3000000,211461,26,74,48.76,70.75,76.67,0.0,0.895,156.0,1,0,0,370.0,48.76,False,True,False,False,False,14.914123179965662
André Gomes,2012,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
André Gomes,2014,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
André Gomes,2015,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
André Gomes,2016,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
André Gomes,2018,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
André Gomes,2019,20000000,211575,26,79,52.68,66.0,77.67,0.295,0.822,46.5,1,0,0,395.0,54.234,False,False,False,True,False,16.811242881518265
Pere Pons,2019,2500000,211706,27,75,49.68,68.25,66.33,0.612,0.957,27.3,1,1,0,225.0,52.72,False,False,False,True,False,14.731801689838349
Borja López,2013,500000,212129,26,68,41.04,65.5,61.67,0.0,0.927,81.0,1,0,1,204.0,41.04,True,False,False,False,False,13.122365377402328
Borja López,2014,500000,212129,26,68,41.04,65.5,61.67,0.0,0.927,81.0,1,0,1,204.0,41.04,True,False,False,False,False,13.122365377402328
Borja López,2015,500000,212129,26,68,41.04,65.5,61.67,0.0,0.927,81.0,1,0,1,204.0,41.04,True,False,False,False,False,13.122365377402328
Bruno Fernandes,2013,90000000,212198,25,87,59.34,77.75,78.33,0.012,0.993,7.5,1,-1,0,435.0,59.411,False,False,False,True,False,18.31532023940565
Bruno Fernandes,2016,90000000,212198,25,87,59.34,77.75,78.33,0.012,0.993,7.5,1,-1,0,435.0,59.411,False,False,False,True,False,18.31532023940565
Bruno Fernandes,2017,90000000,212198,25,87,59.34,77.75,78.33,0.012,0.993,7.5,1,-1,0,435.0,59.411,False,False,False,True,False,18.31532023940565
Bruno Fernandes,2019,90000000,212198,25,87,59.34,77.75,78.33,0.012,0.993,7.5,1,-1,0,435.0,59.411,False,False,False,True,False,18.31532023940565
Ricardo Esgaio,2014,6000000,212213,27,78,52.66,72.75,67.67,0.0,0.993,10.3,1,1,0,546.0,52.66,True,False,False,False,False,15.607270193858982
Ricardo Esgaio,2015,6000000,212213,27,78,52.66,72.75,67.67,0.0,0.993,10.3,1,1,0,546.0,52.66,True,False,False,False,False,15.607270193858982
Ricardo Esgaio,2017,6000000,212213,27,78,52.66,72.75,67.67,0.0,0.993,10.3,1,1,0,546.0,52.66,True,False,False,False,False,15.607270193858982
Ricardo Esgaio,2021,6000000,212213,27,78,52.66,72.75,67.67,0.0,0.993,10.3,1,1,0,546.0,52.66,True,False,False,False,False,15.607270193858982
Iuri Medeiros,2014,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2015,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2016,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2017,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2018,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2019,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2020,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Iuri Medeiros,2021,4000000,212230,25,69,48.8,56.0,61.0,0.0,0.925,66.4,1,-1,1,207.0,48.8,False,False,False,True,False,15.201805169084134
Tobias Figueiredo,2014,2000000,212231,26,70,42.02,67.5,62.67,0.0,0.948,22.9,1,0,0,280.0,42.02,True,False,False,False,False,14.508658238524095
Tobias Figueiredo,2016,2000000,212231,26,70,42.02,67.5,62.67,0.0,0.948,22.9,1,0,0,280.0,42.02,True,False,False,False,False,14.508658238524095
Tobias Figueiredo,2017,2000000,212231,26,70,42.02,67.5,62.67,0.0,0.948,22.9,1,0,0,280.0,42.02,True,False,False,False,False,14.508658238524095
Tobias Figueiredo,2018,2000000,212231,26,70,42.02,67.5,62.67,0.0,0.948,22.9,1,0,0,280.0,42.02,True,False,False,False,False,14.508658238524095
Brandon Thomas,2017,600000,212261,25,69,48.1,73.0,63.0,-0.567,0.919,71.8,1,-1,0,207.0,45.373,False,False,False,True,False,13.304686600863562
Brandon Thomas,2018,600000,212261,25,69,48.1,73.0,63.0,-0.567,0.919,71.8,1,-1,0,207.0,45.373,False,False,False,True,False,13.304686600863562
Brandon Thomas,2019,600000,212261,25,69,48.1,73.0,63.0,-0.567,0.919,71.8,1,-1,0,207.0,45.373,False,False,False,True,False,13.304686600863562
Brandon Thomas,2020,600000,212261,25,69,48.1,73.0,63.0,-0.567,0.919,71.8,1,-1,0,207.0,45.373,False,False,False,True,False,13.304686600863562
Brandon Thomas,2021,600000,212261,25,69,48.1,73.0,63.0,-0.567,0.919,71.8,1,-1,0,207.0,45.373,False,False,False,True,False,13.304686600863562
Ivan Cavaleiro,2013,7000000,212267,26,75,51.54,67.25,70.0,0.0,0.917,28.4,1,0,0,300.0,51.54,False,True,False,False,False,15.76142084987672
Ivan Cavaleiro,2014,7000000,212267,26,75,51.54,67.25,70.0,0.0,0.917,28.4,1,0,0,300.0,51.54,False,True,False,False,False,15.76142084987672
Ivan Cavaleiro,2015,7000000,212267,26,75,51.54,67.25,70.0,0.0,0.917,28.4,1,0,0,300.0,51.54,False,True,False,False,False,15.76142084987672
Ivan Cavaleiro,2016,7000000,212267,26,75,51.54,67.25,70.0,0.0,0.917,28.4,1,0,0,300.0,51.54,False,True,False,False,False,15.76142084987672
Ivan Cavaleiro,2019,7000000,212267,26,75,51.54,67.25,70.0,0.0,0.917,28.4,1,0,0,300.0,51.54,False,True,False,False,False,15.76142084987672
Jordi,2020,1000000,212406,26,70,36.24,48.75,30.0,0.353,0.908,205.0,1,0,0,140.0,37.519,False,False,True,False,False,13.815511557963774
José Sá,2013,7500000,212442,27,78,40.24,54.5,30.67,0.727,0.962,34.0,1,1,0,312.0,43.165,False,False,True,False,False,15.830413711839864
José Sá,2015,7500000,212442,27,78,40.24,54.5,30.67,0.727,0.962,34.0,1,1,0,312.0,43.165,False,False,True,False,False,15.830413711839864
José Sá,2018,7500000,212442,27,78,40.24,54.5,30.67,0.727,0.962,34.0,1,1,0,312.0,43.165,False,False,True,False,False,15.830413711839864
José Sá,2019,7500000,212442,27,78,40.24,54.5,30.67,0.727,0.962,34.0,1,1,0,312.0,43.165,False,False,True,False,False,15.830413711839864
José Sá,2021,7500000,212442,27,78,40.24,54.5,30.67,0.727,0.962,34.0,1,1,0,312.0,43.165,False,False,True,False,False,15.830413711839864
Luís Rocha,2015,150000,212451,27,65,45.32,66.5,63.0,0.0,0.978,49.0,1,1,1,130.0,45.32,False,False,False,True,False,11.918397239722838
Luís Rocha,2016,150000,212451,27,65,45.32,66.5,63.0,0.0,0.978,49.0,1,1,1,130.0,45.32,False,False,False,True,False,11.918397239722838
Luís Rocha,2018,50000,212451,27,65,45.32,66.5,63.0,0.0,0.978,49.0,1,1,1,130.0,45.32,False,False,False,True,False,10.819798284210286
Luís Rocha,2019,50000,212451,27,65,45.32,66.5,63.0,0.0,0.978,49.0,1,1,1,130.0,45.32,False,False,False,True,False,10.819798284210286
Luís Rocha,2020,50000,212451,27,65,45.32,66.5,63.0,0.0,0.978,49.0,1,1,1,130.0,45.32,False,False,False,True,False,10.819798284210286
Alex Telles,2015,20000000,212462,27,84,57.26,80.75,79.0,0.312,0.914,27.2,1,1,1,420.0,59.047,True,False,False,False,False,16.811242881518265
Alex Telles,2016,20000000,212462,27,84,57.26,80.75,79.0,0.312,0.914,27.2,1,1,1,420.0,59.047,True,False,False,False,False,16.811242881518265
Alex Telles,2020,20000000,212462,27,84,57.26,80.75,79.0,0.312,0.914,27.2,1,1,1,420.0,59.047,True,False,False,False,False,16.811242881518265
Tiago Silva,2016,1500000,212474,27,72,49.74,59.75,67.0,0.399,0.946,34.6,1,1,0,144.0,51.725,False,False,False,True,False,14.220976332738882
Tiago Silva,2018,1500000,212474,27,72,49.74,59.75,67.0,0.399,0.946,34.6,1,1,0,144.0,51.725,False,False,False,True,False,14.220976332738882
Tiago Silva,2021,1500000,212474,27,72,49.74,59.75,67.0,0.399,0.946,34.6,1,1,0,144.0,51.725,False,False,False,True,False,14.220976332738882
Diego Llorente,2015,20000000,212602,26,76,48.34,74.0,65.67,0.0,0.9,29.6,1,0,0,304.0,48.34,True,False,False,False,False,16.811242881518265
